,County,Year,Month,Fully Vaccinated Rate,One Dose Rate,Up To Date Rate
988,Lassen,2022,6,0.2964,0.3272,0.0002
989,Lassen,2022,7,0.2974,0.3283,0.0002
990,Lassen,2022,8,0.2989,0.3296,0.0002
991,Lassen,2022,9,0.2991,0.3299,0.0002
992,Lassen,2022,11,0.3,0.3329,0.032799999999999996
993,Lassen,2022,12,0.30010000000000003,0.33390000000000003,0.0384
994,Lassen,2023,1,0.2799,0.3116,0.0384
995,Lassen,2023,2,0.2799,0.3119,0.04019999999999999
996,Lassen,2023,3,0.28,0.3121,0.0408
997,Lassen,2023,4,0.2801,0.3123,0.04190000000000001
998,Lassen,2023,5,0.2801,0.3124,0.0436
999,Lassen,2023,6,0.2801,0.3126,0.0446
1000,Lassen,2023,7,0.2801,0.3126,0.0449
1001,Lassen,2023,8,0.2801,0.3127,0.045899999999999996
1002,Lassen,2023,9,0.2801,0.3127,0.0463
1003,Lassen,2023,10,0.2801,0.3129,0.0527
1004,Lassen,2020,8,0.0,0.0,0.0
1005,Lassen,2020,9,0.0,0.0,0.0
1006,Lassen,2020,10,0.0,0.0001,0.0
1007,Lassen,2020,11,0.0001,0.0001,0.0
1008,Lassen,2020,12,0.0001,0.0053,0.0
1009,Lassen,2021,1,0.0066,0.0508,0.0
1010,Lassen,2021,2,0.0478,0.0756,0.0
1011,Lassen,2021,3,0.0876,0.1559,0.0
1012,Lassen,2021,4,0.1552,0.1805,0.0
1013,Lassen,2021,5,0.1773,0.1989,0.0
1014,Lassen,2021,6,0.1909,0.2094,0.0
1015,Lassen,2021,7,0.19879999999999998,0.21960000000000002,0.0
1016,Lassen,2021,8,0.21,0.23850000000000002,0.0
1017,Lassen,2021,9,0.2274,0.256,0.0
1018,Lassen,2021,10,0.2445,0.2754,0.0
1019,Lassen,2021,11,0.259,0.2877,0.0
1020,Lassen,2021,12,0.26739999999999997,0.2952,0.0
1021,Lassen,2022,1,0.2884,0.32020000000000004,0.0001
1022,Lassen,2022,2,0.2917,0.32299999999999995,0.0001
1023,Lassen,2022,3,0.2937,0.3246,0.0001
1024,Lassen,2022,4,0.2953,0.32539999999999997,0.0001
1025,Lassen,2022,5,0.29600000000000004,0.3267,0.0002
1026,Lassen,2022,6,0.2973,0.3283,0.0002
1027,Lassen,2022,7,0.2983,0.32899999999999996,0.0002
1028,Lassen,2022,8,0.299,0.3298,0.0002
1029,Lassen,2022,9,0.2995,0.3309,0.0086
1030,Lassen,2022,10,0.2998,0.3322,0.0236
1031,Lassen,2022,11,0.3,0.3332,0.0342
1032,Lassen,2022,12,0.30010000000000003,0.33409999999999995,0.039
1033,Lassen,2023,1,0.2799,0.3116,0.0387
1034,Lassen,2023,2,0.2799,0.312,0.0403
1035,Lassen,2023,3,0.28,0.3122,0.040999999999999995
1036,Lassen,2023,4,0.2801,0.3123,0.04190000000000001
1037,Lassen,2023,5,0.2801,0.3124,0.0436
1038,Lassen,2023,6,0.2801,0.3126,0.0446
1039,Lassen,2023,7,0.2801,0.3126,0.0449
1040,Lassen,2023,8,0.2801,0.3127,0.046
1041,Lassen,2023,9,0.2801,0.3128,0.0481
1042,Lassen,2023,10,0.2801,0.3129,0.0527
1043,Los Angeles,2020,1,0.0,0.0,0.0
1044,Los Angeles,2020,7,0.0,0.0,0.0
1045,Los Angeles,2020,8,0.0,0.0,0.0
1046,Los Angeles,2020,10,0.0,0.0001,0.0
1047,Los Angeles,2020,7,0.0,0.0,0.0
1048,Los Angeles,2020,8,0.0,0.0,0.0
1049,Los Angeles,2020,9,0.0,0.0,0.0
1050,Los Angeles,2020,10,0.0,0.0001,0.0
1051,Los Angeles,2020,11,0.0001,0.0001,0.0
1052,Los Angeles,2020,12,0.0001,0.0144,0.0
1053,Los Angeles,2021,1,0.0175,0.0877,0.0
1054,Los Angeles,2021,2,0.0901,0.1666,0.0
1055,Los Angeles,2021,3,0.19940000000000002,0.3417,0.0
1056,Los Angeles,2021,4,0.3674,0.5088,0.0
1057,Los Angeles,2021,5,0.4915,0.5801,0.0
1058,Los Angeles,2021,6,0.5518,0.6174000000000001,0.0
1059,Los Angeles,2021,7,0.5811999999999999,0.6498,0.0
1060,Los Angeles,2021,8,0.6133,0.6868000000000001,0.0
1061,Los Angeles,2021,9,0.6417,0.7087,0.0
1062,Los Angeles,2021,10,0.6625,0.7288,0.0
1063,Los Angeles,2021,11,0.6840999999999999,0.7634000000000001,0.0
1064,Los Angeles,2021,12,0.7138,0.7889,0.0
1065,Los Angeles,2022,1,0.7393000000000001,0.8181,0.0001
1066,Los Angeles,2022,2,0.7509999999999999,0.8265,0.0001
1067,Los Angeles,2022,3,0.7565999999999999,0.8314,0.0001
1068,Los Angeles,2022,4,0.7603,0.8351000000000001,0.0001
1069,Los Angeles,2022,5,0.7631999999999999,0.8382,0.0001
1070,Los Angeles,2022,6,0.7656000000000001,0.8418000000000001,0.0001
1071,Los Angeles,2022,7,0.7681,0.8467,0.0001
1072,Los Angeles,2022,8,0.7709,0.8501000000000001,0.0001
1073,Los Angeles,2022,9,0.7726999999999999,0.8529000000000001,0.0253
1074,Los Angeles,2022,10,0.774,0.8561,0.06860000000000001
1075,Los Angeles,2022,11,0.7748999999999999,0.8586,0.10550000000000001
1076,Los Angeles,2022,12,0.7756000000000001,0.861,0.1366
1077,Los Angeles,2023,1,0.7492,0.8325,0.1454
1078,Los Angeles,2023,2,0.7495999999999999,0.8332999999999999,0.1519
1079,Los Angeles,2023,3,0.75,0.8341,0.1574
1080,Los Angeles,2023,4,0.7502,0.8347,0.16210000000000002
1081,Los Angeles,2023,5,0.7503,0.8351999999999999,0.16920000000000002
1082,Los Angeles,2023,6,0.7504000000000001,0.8356999999999999,0.17370000000000002
1083,Los Angeles,2023,7,0.7504000000000001,0.8361,0.17670000000000002
1084,Los Angeles,2023,8,0.7504000000000001,0.8366,0.18030000000000002
1085,Los Angeles,2023,9,0.7505,0.8370000000000001,0.19140000000000001
1086,Los Angeles,2023,10,0.7505,0.8376,0.2069
1087,Madera,2020,1,0.0,0.0,0.0
1088,Madera,2020,7,0.0,0.0,0.0
1089,Madera,2020,8,0.0,0.0,0.0
1090,Madera,2020,9,0.0,0.0,0.0
1091,Madera,2020,10,0.0,0.0,0.0
1092,Madera,2020,11,0.0,0.0,0.0
1093,Madera,2021,12,0.5012,0.5592,0.0
1094,Madera,2022,7,0.5442,0.6004999999999999,0.0
1095,Madera,2022,9,0.5483,0.6062,0.0001
1096,Madera,2022,12,0.5512,0.6127,0.055999999999999994
1097,Madera,2023,1,0.5597,0.6223,0.0588
1098,Madera,2023,4,0.5611999999999999,0.6248,0.0737
1099,Madera,2023,5,0.5611999999999999,0.6251,0.0759
1100,Madera,2023,6,0.5613,0.6254,0.0779
1101,Madera,2023,7,0.5613,0.6254,0.0789
1102,Madera,2020,9,0.0,0.0,0.0
1103,Madera,2020,10,0.0,0.0,0.0
1104,Madera,2020,11,0.0,0.0,0.0
1105,Madera,2020,12,0.0,0.0079,0.0
1106,Madera,2021,1,0.009300000000000001,0.056600000000000004,0.0
1107,Madera,2021,2,0.0554,0.1311,0.0
1108,Madera,2021,3,0.1553,0.2666,0.0
1109,Madera,2021,4,0.2728,0.35109999999999997,0.0
1110,Madera,2021,5,0.33880000000000005,0.3931,0.0
1111,Madera,2021,6,0.3738,0.41609999999999997,0.0
1112,Madera,2021,7,0.3934,0.44060000000000005,0.0
1113,Madera,2021,8,0.41850000000000004,0.4799,0.0
1114,Madera,2021,9,0.4511,0.504,0.0
1115,Madera,2021,10,0.4696,0.5195000000000001,0.0
1116,Madera,2021,11,0.4843,0.5426,0.0
1117,Madera,2021,12,0.5045000000000001,0.5655,0.0
1118,Madera,2022,1,0.5171,0.578,0.0
1119,Madera,2022,2,0.5288,0.5871,0.0
1120,Madera,2022,3,0.536,0.5927,0.0
1121,Madera,2022,4,0.5399,0.5961,0.0
1122,Madera,2022,5,0.5421,0.5981000000000001,0.0
1123,Madera,2022,6,0.5440999999999999,0.6003000000000001,0.0
1124,Madera,2022,7,0.5459,0.6034,0.0
1125,Madera,2022,8,0.5482,0.6061,0.0
1126,Madera,2022,9,0.5493,0.6078,0.0087
1127,Madera,2022,10,0.5502,0.61,0.028900000000000002
1128,Madera,2022,11,0.5509000000000001,0.6115999999999999,0.0451
1129,Madera,2022,12,0.5514,0.613,0.0579
1130,Madera,2023,1,0.5602,0.6233,0.0653
1131,Madera,2023,2,0.5606,0.6239,0.06860000000000001
1132,Madera,2023,3,0.5611,0.6244,0.0716
1133,Madera,2023,4,0.5611999999999999,0.6248,0.0737
1134,Madera,2023,5,0.5611999999999999,0.6252,0.0767
1135,Madera,2023,6,0.5613,0.6254,0.0788
1136,Madera,2023,7,0.5613,0.6257,0.0803
1137,Madera,2023,8,0.5613,0.626,0.08259999999999999
1138,Madera,2023,9,0.5614,0.6262,0.0877
1139,Madera,2023,10,0.5614,0.6265,0.09519999999999999
1140,Marin,2020,1,0.0,0.0,0.0
1141,Marin,2020,7,0.0,0.0,0.0
1142,Marin,2020,8,0.0,0.0,0.0
1143,Marin,2020,9,0.0,0.0,0.0
1144,Marin,2020,10,0.0,0.0,0.0
1145,Marin,2020,11,0.0,0.0001,0.0
1146,Marin,2020,12,0.0,0.0001,0.0
1147,Marin,2020,8,0.0,0.0,0.0
1148,Marin,2020,9,0.0,0.0,0.0
1149,Marin,2020,10,0.0,0.0,0.0
1150,Marin,2020,11,0.0,0.0001,0.0
1151,Marin,2020,12,0.0,0.020099999999999996,0.0
1152,Marin,2021,1,0.0231,0.1201,0.0
1153,Marin,2021,2,0.12140000000000001,0.264,0.0
1154,Marin,2021,3,0.3284,0.4989,0.0
1155,Marin,2021,4,0.5428000000000001,0.6792,0.0
1156,Marin,2021,5,0.6661,0.7515999999999999,0.0
1157,Marin,2021,6,0.7289,0.7753,0.0
1158,Marin,2021,7,0.747,0.7925,0.0
1159,Marin,2021,8,0.7646999999999999,0.8125,0.0
1160,Marin,2021,9,0.7784,0.8226,0.0
1161,Marin,2021,10,0.7881,0.8321999999999999,0.0
1162,Marin,2021,11,0.8001,0.8848999999999999,0.0
1163,Marin,2021,12,0.8482999999999999,0.9056000000000001,0.0
1164,Marin,2022,1,0.8712000000000001,0.9309999999999999,0.0
1165,Marin,2022,2,0.8782,0.9365000000000001,0.0
1166,Marin,2022,3,0.8822,0.9397,0.0
1167,Marin,2022,4,0.8855,0.9431999999999999,0.0
1168,Marin,2022,5,0.8885,0.9465,0.0
1169,Marin,2022,6,0.8909,0.9540000000000001,0.0
1170,Marin,2022,7,0.8951,0.963,0.0
1171,Marin,2022,8,0.9014,0.9677,0.0001
1172,Marin,2022,9,0.9051,0.9718000000000001,0.0407
1173,Marin,2022,10,0.907,0.9767,0.132
1174,Marin,2022,11,0.9083,0.9806,0.2066
1175,Marin,2022,12,0.9094,0.9838,0.25239999999999996
1176,Marin,2023,1,0.8785,0.9511,0.2596
1177,Marin,2023,2,0.8792,0.9521999999999999,0.2676
1178,Marin,2023,3,0.88,0.9533,0.2751
1179,Marin,2023,4,0.8804000000000001,0.9540000000000001,0.2862
1180,Marin,2023,5,0.8805,0.9551000000000001,0.3176
1181,Marin,2023,6,0.8806,0.956,0.3322
1182,Marin,2023,7,0.8806999999999999,0.9566,0.3403
1183,Marin,2023,8,0.8808,0.9571,0.3489
1184,Marin,2023,9,0.8808,0.9576,0.3689
1185,Marin,2023,10,0.8808,0.9584,0.4121
1186,Mariposa,2020,1,0.0,0.0,0.0
1187,Mariposa,2020,7,0.0,0.0,0.0
1188,Mariposa,2020,8,0.0,0.0,0.0
1189,Mariposa,2020,9,0.0,0.0,0.0
1190,Mariposa,2020,10,0.0,0.0001,0.0
1191,Mariposa,2020,11,0.0001,0.0001,0.0
1192,Mariposa,2020,12,0.0001,0.011699999999999999,0.0
1193,Mariposa,2021,1,0.009300000000000001,0.0235,0.0
1194,Mariposa,2021,7,0.395,0.4775,0.0
1195,Mariposa,2021,11,0.4826,0.5687,0.0
1196,Mariposa,2021,12,0.4966,0.579,0.0001
1197,Mariposa,2022,2,0.5105,0.5962,0.0002
1198,Mariposa,2022,3,0.5152,0.5992000000000001,0.0002
1199,Mariposa,2022,5,0.5233,0.6042000000000001,0.0002
1200,Mariposa,2022,6,0.5256000000000001,0.6062,0.0002
1201,Mariposa,2022,7,0.5275,0.6079,0.0002
1202,Mariposa,2022,8,0.5281,0.6082,0.0002
1203,Mariposa,2022,9,0.5288,0.6093999999999999,0.0002
1204,Mariposa,2022,11,0.5297,0.6151,0.1039
1205,Mariposa,2022,12,0.53,0.6168,0.12369999999999999
1206,Mariposa,2023,1,0.5373,0.6264,0.1352
1207,Mariposa,2023,2,0.5374,0.6265999999999999,0.1378
1208,Mariposa,2023,3,0.5374,0.6265999999999999,0.13970000000000002
1209,Mariposa,2023,4,0.5375,0.6267,0.14150000000000001
1210,Mariposa,2023,5,0.5375,0.6271,0.1471
1211,Mariposa,2023,6,0.5375,0.6273,0.15039999999999998
1212,Mariposa,2023,7,0.5375,0.6273,0.15460000000000002
1213,Mariposa,2023,8,0.5375,0.6274000000000001,0.15710000000000002
1214,Mariposa,2023,9,0.5375,0.6277,0.1589
1215,Mariposa,2020,10,0.0,0.0001,0.0
1216,Mariposa,2020,11,0.0001,0.0001,0.0
1217,Mariposa,2020,12,0.0001,0.018000000000000002,0.0
1218,Mariposa,2021,1,0.0179,0.0733,0.0
1219,Mariposa,2021,2,0.0682,0.2018,0.0
1220,Mariposa,2021,3,0.1954,0.3207,0.0
1221,Mariposa,2021,4,0.2966,0.4218,0.0
1222,Mariposa,2021,5,0.3604,0.4585,0.0
1223,Mariposa,2021,6,0.39020000000000005,0.47369999999999995,0.0
1224,Mariposa,2021,7,0.4022,0.4903,0.0
1225,Mariposa,2021,8,0.4215,0.518,0.0
1226,Mariposa,2021,9,0.4426,0.5331,0.0
1227,Mariposa,2021,10,0.45549999999999996,0.5463,0.0
1228,Mariposa,2021,11,0.4841,0.5698,0.0
1229,Mariposa,2021,12,0.4986,0.5819,0.0001
1230,Mariposa,2022,1,0.5095000000000001,0.5952000000000001,0.0002
1231,Mariposa,2022,2,0.5143,0.5982,0.0002
1232,Mariposa,2022,3,0.5167,0.6003000000000001,0.0002
1233,Mariposa,2022,4,0.5202,0.6028,0.0002
1234,Mariposa,2022,5,0.5233,0.6043,0.0002
1235,Mariposa,2022,6,0.5257000000000001,0.6067,0.0002
1236,Mariposa,2022,7,0.5278,0.608,0.0002
1237,Mariposa,2022,8,0.5287,0.6093,0.0002
1238,Mariposa,2022,9,0.5292,0.6109,0.0271
1239,Mariposa,2022,10,0.5297,0.6137,0.08070000000000001
1240,Mariposa,2022,11,0.5297999999999999,0.616,0.1085
1241,Mariposa,2022,12,0.5301,0.6172,0.12539999999999998
1242,Mariposa,2023,1,0.5373,0.6264,0.1354
1243,Mariposa,2023,2,0.5374,0.6265999999999999,0.138
1244,Mariposa,2023,3,0.5374,0.6265999999999999,0.14
1245,Mariposa,2023,4,0.5375,0.627,0.1424
1246,Mariposa,2023,5,0.5375,0.6271,0.1477
1247,Mariposa,2023,6,0.5375,0.6273,0.1515
1248,Mariposa,2023,7,0.5375,0.6273,0.1547
1249,Mariposa,2023,8,0.5375,0.6275999999999999,0.1577
1250,Mariposa,2023,9,0.5375,0.6278,0.16210000000000002
1251,Mariposa,2023,10,0.5375,0.6282,0.17300000000000001
1252,Mendocino,2020,1,0.0,0.0,0.0
1253,Mendocino,2020,7,0.0,0.0,0.0
1254,Mendocino,2020,8,0.0,0.0,0.0
1255,Mendocino,2020,9,0.0,0.0,0.0
1256,Mendocino,2020,10,0.0,0.0,0.0
1257,Mendocino,2020,11,0.0,0.0001,0.0
1258,Mendocino,2020,12,0.0,0.0001,0.0
1259,Mendocino,2022,11,0.6733,0.752,0.1013
1260,Mendocino,2022,12,0.6738,0.7536,0.1255
1261,Mendocino,2023,3,0.6534,0.7322,0.1402
1262,Mendocino,2023,4,0.6536,0.7323000000000001,0.1414
1263,Mendocino,2023,5,0.6539,0.7331,0.1586
1264,Mendocino,2023,6,0.654,0.7334,0.16469999999999999
1265,Mendocino,2023,7,0.654,0.7336,0.1671
1266,Mendocino,2023,8,0.6541,0.7340000000000001,0.1732
1267,Mendocino,2023,9,0.6541,0.7343999999999999,0.17629999999999998
1268,Mendocino,2020,8,0.0,0.0,0.0
1269,Mendocino,2020,9,0.0,0.0,0.0
1270,Mendocino,2020,10,0.0,0.0,0.0
1271,Mendocino,2020,11,0.0,0.0001,0.0
1272,Mendocino,2020,12,0.0,0.015,0.0
1273,Mendocino,2021,1,0.020499999999999997,0.1216,0.0
1274,Mendocino,2021,2,0.126,0.2732,0.0
1275,Mendocino,2021,3,0.29510000000000003,0.39270000000000005,0.0
1276,Mendocino,2021,4,0.3933,0.4808,0.0
1277,Mendocino,2021,5,0.4551,0.5331,0.0
1278,Mendocino,2021,6,0.5012,0.5576,0.0
1279,Mendocino,2021,7,0.5193,0.5843,0.0
1280,Mendocino,2021,8,0.546,0.6242,0.0
1281,Mendocino,2021,9,0.5760000000000001,0.6451,0.0
1282,Mendocino,2021,10,0.5938,0.6583,0.0
1283,Mendocino,2021,11,0.6072,0.6805,0.0
1284,Mendocino,2021,12,0.6272,0.6976,0.0
1285,Mendocino,2022,1,0.6476999999999999,0.7227,0.0001
1286,Mendocino,2022,2,0.6557,0.7286,0.0001
1287,Mendocino,2022,3,0.6601,0.732,0.0001
1288,Mendocino,2022,4,0.6636,0.7348,0.0001
1289,Mendocino,2022,5,0.6661,0.7375,0.0001
1290,Mendocino,2022,6,0.6679999999999999,0.7401000000000001,0.0001
1291,Mendocino,2022,7,0.6696,0.743,0.0001
1292,Mendocino,2022,8,0.6709,0.7451000000000001,0.0001
1293,Mendocino,2022,9,0.6718000000000001,0.7473000000000001,0.0254
1294,Mendocino,2022,10,0.6727,0.7501000000000001,0.0706
1295,Mendocino,2022,11,0.6734,0.7522,0.1045
1296,Mendocino,2022,12,0.6739,0.754,0.1283
1297,Mendocino,2023,1,0.6529,0.731,0.133
1298,Mendocino,2023,2,0.6531999999999999,0.7314,0.1375
1299,Mendocino,2023,3,0.6535,0.7323000000000001,0.1409
1300,Mendocino,2023,4,0.6537999999999999,0.7326,0.1461
1301,Mendocino,2023,5,0.6539,0.7332,0.1595
1302,Mendocino,2023,6,0.654,0.7336,0.16690000000000002
1303,Mendocino,2023,7,0.6541,0.7338,0.1709
1304,Mendocino,2023,8,0.6541,0.7342,0.17550000000000002
1305,Mendocino,2023,9,0.6541,0.7345,0.1837
1306,Mendocino,2023,10,0.6541,0.7349,0.1972
1307,Merced,2020,1,0.0,0.0,0.0
1308,Merced,2020,7,0.0,0.0,0.0
1309,Merced,2020,8,0.0,0.0,0.0
1310,Merced,2020,9,0.0,0.0,0.0
1311,Merced,2020,10,0.0,0.0,0.0
1312,Merced,2020,11,0.0,0.0,0.0
1313,Merced,2022,12,0.544,0.6164000000000001,0.0557
1314,Merced,2023,5,0.5473,0.6212,0.0716
1315,Merced,2020,8,0.0,0.0,0.0
1316,Merced,2020,9,0.0,0.0,0.0
1317,Merced,2020,10,0.0,0.0,0.0
1318,Merced,2020,11,0.0,0.0,0.0
1319,Merced,2020,12,0.0,0.0059,0.0
1320,Merced,2021,1,0.008199999999999999,0.0472,0.0
1321,Merced,2021,2,0.045,0.11199999999999999,0.0
1322,Merced,2021,3,0.1421,0.25489999999999996,0.0
1323,Merced,2021,4,0.2528,0.3417,0.0
1324,Merced,2021,5,0.3105,0.3884,0.0
1325,Merced,2021,6,0.3514,0.4181,0.0
1326,Merced,2021,7,0.3757,0.4465,0.0
1327,Merced,2021,8,0.4061,0.49060000000000004,0.0
1328,Merced,2021,9,0.4401,0.5175,0.0
1329,Merced,2021,10,0.462,0.5344,0.0
1330,Merced,2021,11,0.479,0.5547,0.0
1331,Merced,2021,12,0.4997,0.5740999999999999,0.0
1332,Merced,2022,1,0.5065999999999999,0.5835,0.0001
1333,Merced,2022,2,0.5207,0.5935,0.0001
1334,Merced,2022,3,0.5283,0.5987,0.0001
1335,Merced,2022,4,0.5323,0.6017,0.0001
1336,Merced,2022,5,0.5349,0.6039,0.0001
1337,Merced,2022,6,0.537,0.6062,0.0001
1338,Merced,2022,7,0.5390999999999999,0.6088,0.0001
1339,Merced,2022,8,0.5414,0.6113000000000001,0.0001
1340,Merced,2022,9,0.5423,0.6127,0.0118
1341,Merced,2022,10,0.5431,0.6142,0.0313
1342,Merced,2022,11,0.5436,0.6154999999999999,0.046
1343,Merced,2022,12,0.5440999999999999,0.6165999999999999,0.0576
1344,Merced,2023,1,0.5467,0.6198,0.06309999999999999
1345,Merced,2023,2,0.5468999999999999,0.6202000000000001,0.0658
1346,Merced,2023,3,0.5472,0.6207,0.0679
1347,Merced,2023,4,0.5473,0.621,0.0696
1348,Merced,2023,5,0.5473,0.6212,0.0717
1349,Merced,2023,6,0.5473,0.6214,0.073
1350,Merced,2023,7,0.5473,0.6215999999999999,0.07429999999999999
1351,Merced,2023,8,0.5473,0.6219,0.0761
1352,Merced,2023,9,0.5473,0.6221,0.0787
1353,Merced,2023,10,0.5473,0.6222,0.0824
1354,Modoc,2020,1,0.0,0.0,0.0
1355,Modoc,2020,7,0.0,0.0,0.0
1356,Modoc,2020,8,0.0,0.0,0.0
1357,Modoc,2020,9,0.0001,0.0001,0.0
1358,Modoc,2020,10,0.0001,0.0001,0.0
1359,Modoc,2020,11,0.0001,0.0001,0.0
1360,Modoc,2020,12,0.0001,0.0155,0.0
1361,Modoc,2021,1,0.014499999999999999,0.12300000000000001,0.0
1362,Modoc,2021,2,0.08380000000000001,0.1887,0.0
1363,Modoc,2021,3,0.1796,0.2457,0.0
1364,Modoc,2021,4,0.2583,0.3012,0.0
1365,Modoc,2021,5,0.2869,0.3179,0.0
1366,Modoc,2021,6,0.3214,0.3522,0.0
1367,Modoc,2021,7,0.34049999999999997,0.36719999999999997,0.0
1368,Modoc,2021,8,0.355,0.3893,0.0
1369,Modoc,2021,9,0.3778,0.41119999999999995,0.0
1370,Modoc,2021,10,0.386,0.4191,0.0
1371,Modoc,2021,11,0.4082,0.4382,0.0
1372,Modoc,2021,12,0.41479999999999995,0.4456,0.0
1373,Modoc,2022,1,0.4211,0.4514,0.0
1374,Modoc,2022,2,0.42829999999999996,0.45909999999999995,0.0
1375,Modoc,2022,3,0.43119999999999997,0.4606,0.0
1376,Modoc,2022,4,0.43329999999999996,0.462,0.0
1377,Modoc,2022,5,0.43439999999999995,0.46299999999999997,0.0
1378,Modoc,2022,6,0.43520000000000003,0.46409999999999996,0.0
1379,Modoc,2022,7,0.4366,0.46659999999999996,0.0
1380,Modoc,2022,8,0.4374,0.467,0.0
1381,Modoc,2022,9,0.43770000000000003,0.4677,0.0076
1382,Modoc,2022,10,0.4384,0.47009999999999996,0.0383
1383,Modoc,2022,11,0.4386,0.4706,0.0533
1384,Modoc,2022,12,0.43920000000000003,0.47130000000000005,0.0703
1385,Modoc,2023,1,0.4451,0.4778,0.0758
1386,Modoc,2023,2,0.44530000000000003,0.4779,0.079
1387,Modoc,2023,3,0.4454,0.4783,0.08130000000000001
1388,Modoc,2023,4,0.4454,0.47850000000000004,0.0825
1389,Modoc,2023,5,0.4454,0.4788,0.08470000000000001
1390,Modoc,2023,6,0.4454,0.4788,0.08689999999999999
1391,Modoc,2023,7,0.4454,0.4789,0.08869999999999999
1392,Modoc,2023,8,0.4454,0.479,0.0906
1393,Modoc,2023,9,0.4454,0.47909999999999997,0.09480000000000001
1394,Modoc,2023,10,0.4454,0.4794,0.1027
1395,Modoc,2020,9,0.0001,0.0001,0.0
1396,Modoc,2020,12,0.0001,0.0155,0.0
1397,Modoc,2021,1,0.014499999999999999,0.12300000000000001,0.0
1398,Modoc,2021,2,0.1201,0.1971,0.0
1399,Modoc,2021,3,0.2177,0.27949999999999997,0.0
1400,Modoc,2021,4,0.2778,0.3122,0.0
1401,Modoc,2021,5,0.30519999999999997,0.33299999999999996,0.0
1402,Modoc,2021,6,0.3224,0.3543,0.0
1403,Modoc,2021,7,0.345,0.3725,0.0
1404,Modoc,2021,8,0.3608,0.39770000000000005,0.0
1405,Modoc,2021,9,0.38280000000000003,0.4152,0.0
1406,Modoc,2021,10,0.39880000000000004,0.4289,0.0
1407,Modoc,2021,11,0.4094,0.4388,0.0
1408,Modoc,2021,12,0.4152,0.4464,0.0
1409,Modoc,2022,1,0.4236,0.45659999999999995,0.0
1410,Modoc,2022,2,0.4286,0.4592,0.0
1411,Modoc,2022,3,0.43200000000000005,0.4607,0.0
1412,Modoc,2022,4,0.43329999999999996,0.462,0.0
1413,Modoc,2022,5,0.43439999999999995,0.46299999999999997,0.0
1414,Modoc,2022,6,0.4354,0.4646,0.0
1415,Modoc,2022,7,0.4366,0.46659999999999996,0.0
1416,Modoc,2022,8,0.4374,0.467,0.0
1417,Modoc,2022,9,0.4378,0.4677,0.0115
1418,Modoc,2022,10,0.4384,0.47009999999999996,0.0385
1419,Modoc,2022,11,0.4386,0.4707,0.056299999999999996
1420,Modoc,2022,12,0.43920000000000003,0.47130000000000005,0.0703
1421,Modoc,2023,1,0.4451,0.4778,0.0762
1422,Modoc,2023,2,0.4454,0.4779,0.0793
1423,Modoc,2023,3,0.4454,0.4783,0.08130000000000001
1424,Modoc,2023,4,0.4454,0.47850000000000004,0.0825
1425,Modoc,2023,5,0.4454,0.4788,0.08470000000000001
1426,Modoc,2023,6,0.4454,0.4788,0.08689999999999999
1427,Modoc,2023,7,0.4454,0.4789,0.08869999999999999
1428,Modoc,2023,8,0.4454,0.479,0.0906
1429,Modoc,2023,9,0.4454,0.47909999999999997,0.09480000000000001
1430,Modoc,2023,10,0.4454,0.4794,0.1027
1431,Mono,2020,1,0.0,0.0,0.0
1432,Mono,2020,7,0.0,0.0,0.0
1433,Mono,2020,8,0.0,0.0,0.0
1434,Mono,2020,9,0.0,0.0,0.0
1435,Mono,2020,10,0.0,0.0,0.0
1436,Mono,2020,11,0.0,0.0,0.0
1437,Mono,2020,12,0.0,0.0132,0.0
1438,Mono,2021,5,0.5172,0.5828,0.0
1439,Mono,2021,7,0.5689,0.6115999999999999,0.0
1440,Mono,2021,8,0.5846,0.6378,0.0
1441,Mono,2021,12,0.6522,0.7121999999999999,0.0
1442,Mono,2022,1,0.6755,0.7415999999999999,0.0001
1443,Mono,2022,2,0.6825,0.7476,0.0002
1444,Mono,2022,3,0.6847,0.75,0.0002
1445,Mono,2022,5,0.6906,0.7578,0.0002
1446,Mono,2022,7,0.6953,0.7656000000000001,0.0002
1447,Mono,2022,8,0.6973,0.7686,0.0002
1448,Mono,2022,9,0.6977,0.7687999999999999,0.0002
1449,Mono,2022,11,0.7017,0.7783,0.1059
1450,Mono,2022,12,0.7023,0.7796,0.12689999999999999
1451,Mono,2023,1,0.7075,0.7857999999999999,0.1359
1452,Mono,2023,2,0.7076,0.7864,0.1399
1453,Mono,2023,3,0.708,0.7868999999999999,0.1419
1454,Mono,2023,4,0.7081000000000001,0.7872,0.1452
1455,Mono,2023,5,0.7081999999999999,0.7876000000000001,0.151
1456,Mono,2023,6,0.7081999999999999,0.7879,0.154
1457,Mono,2023,7,0.7081999999999999,0.7879,0.1557
1458,Mono,2023,8,0.7082999999999999,0.7879,0.1578
1459,Mono,2023,9,0.7082999999999999,0.7879999999999999,0.15810000000000002
1460,Mono,2023,10,0.7082999999999999,0.7888,0.1843
1461,Mono,2020,12,0.0,0.0286,0.0
1462,Mono,2021,1,0.0334,0.2016,0.0
1463,Mono,2021,2,0.2464,0.2924,0.0
1464,Mono,2021,3,0.29760000000000003,0.4692,0.0
1465,Mono,2021,4,0.462,0.5257999999999999,0.0
1466,Mono,2021,5,0.5172,0.5828,0.0
